"","Assignment_Group","TITLE"
"1069","F161 Sys. Mgm. EDW","JOB EGD200LO (RHC63300ZPA.0075.04291800.S04E) ENDED IN ERROR S04E tiludv"
"1070","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDFT15 (ZWCINDEFDEF.0020.05020600.U02E) ENDED IN ERROR U02E tiludv"
"1071","F161 Sys. Mgm. EDW","JOB EGC21D21 (EGP21000DAGLIG.0061.04291800.0012) ENDED IN ERROR 0012 tiludv"
"1072","F161 Sys. Mgm. EDW","JOB EGC21D11 (EGP21000DAGLIG.0051.04291800.0012) ENDED IN ERROR 0012 tiludv"
"1073","F161 Sys. Mgm. EDW","JOB EGC21D15 (EGP21000DAGLIG.0055.04291800.0012) ENDED IN ERROR 0012 tiludv"
"1074","F161 Sys. Mgm. EDW","JOB EGC21D14 (EGP21000DAGLIG.0054.04291800.0012) ENDED IN ERROR 0012 tiludv"
"1075","F161 Sys. Mgm. EDW","JOB EGC21D13 (EGP21000DAGLIG.0053.04291800.0012) ENDED IN ERROR 0012"
"1076","F162 Sys. Mgm. Quality Assurance","JOB QWCFODGK (QWPFKRSK.0030.04300600.U3E6) ENDED IN ERROR U3E6 tiludv"
"1077","F162 Sys. Mgm. Quality Assurance","JOB QWCFKRSK (QWPFKRSK.0010.04300600.U3E6) ENDED IN ERROR U3E6 tiludv"
"1078","F162 Sys. Mgm. Quality Assurance","JOB QWCFEG10 (QWPFEG10.0005.05020600.U3E6) ENDED IN ERROR U3E6 tiludv"
"1079","F161 Sys. Mgm. EDW","JOB EWCRAC16 (EWPSACAC16.0010.05021800.1613) ENDED IN ERROR 1613 tiludv"
"1080","F161 Sys. Mgm. EDW","JOB EWC5S301 (EWC1SK02ZPA.0070.05021800.0012) ENDED IN ERROR 0012 tiludv"
"1081","F161 Sys. Mgm. EDW","JOB EGD270LL (RSPTRADE27FBD.0051.05031800.0004) ENDED IN ERROR 0004 tiludv"
"1082","F162 Sys. Mgm. Quality Assurance","TASK QW57 E  EXEC"
"1083","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVLG1 (ZWCDGFACTSIDU.0071.05070600.0008) ENDED IN ERROR 0008 tiludv"
"1084","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.05070600.JCLI) ENDED IN ERROR JCLI tiludv"
"1085","F161 Sys. Mgm. EDW","JOB EWCSBJ03 (EWPSAKBJ03.0010.05071800.0008) ENDED IN ERROR 0008 tiludv"
"1086","F161 Sys. Mgm. EDW","JOB EWCSBJ03 (EWPSAKBJ03.0010.05071800.JCL) ENDED IN ERROR JCL tiludv"
"1087","F161 Sys. Mgm. EDW","JOB EWC828LO (EWP82100MÅNED.0040.05061800.0008) ENDED IN ERROR 0008 tiludv"
"1088","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCUDAP1 (ZWCDGTEMP.0010.05090600.OJCV) ENDED IN ERROR OJCV tiludv"
"1089","F162 Sys. Mgm. Quality Assurance","JOB QWCF0210 (QWPENDTOEND.0095.05090600.JCL) ENDED IN ERROR JCL tiludv"
"1090","F163 Sys. Mgm. EDW Infrastructure","JOB ZWDCOMP2 (ZWPULUNXRWADU2.0010.05091758.0031) ENDED IN ERROR 0031 tiludv"
"1091","F161 Sys. Mgm. EDW","JOB EWCSRD35 (EWPSRDRD35.0005.05091800.1706) ENDED IN ERROR 1706 tiludv"
"1092","F161 Sys. Mgm. EDW","JOB EWCSLH06 (EWPSAKLH06.0010.04271800.1008) ENDED IN ERROR 1008 tiludv"
"1093","F161 Sys. Mgm. EDW","JOB EWCSLH04 (EWPSAKLH04.0010.04271800.1008) ENDED IN ERROR 1008 tiludv"
"1094","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGMIB4 (ZWCULGMIBV.0095.05100600.JCL) ENDED IN ERROR JCL tiludv"
"1095","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFXAAD (ZWPDGFTPANASIMAD.0010.05110600.0008) ENDED IN ERROR 0008 tiludv"
"1096","F161 Sys. Mgm. EDW","JOB EWCSLK00 (EWPSAKLK03.0015.05111800.1008) ENDED IN ERROR 1008 tiludv"
"1097","F163 Sys. Mgm. EDW Infrastructure","JOB ZWDCOMP2 (ZWPULUNXRWADU2.0010.05121753.0031) ENDED IN ERROR 0031 tiludv"
"1098","F163 Sys. Mgm. EDW Infrastructure","JOB ZWDCOMP1 (ZWPULUNXRWADU1.0010.05122036.0031) ENDED IN ERROR 0031 tiludv"
"1099","F161 Sys. Mgm. EDW","JOB EWCSKS27 (EWPSAKKS27.0010.05121800.1008) ENDED IN ERROR 1008 tiludv"
"1100","F162 Sys. Mgm. Quality Assurance","JOB QWCAKS26 (QWPKKS01ZPA.0031.05121800.1000) ENDED IN ERROR 1000 tiludv"
"1101","F163 Sys. Mgm. EDW Infrastructure","Reopened: JOB ZWDCOMP2 (ZWPULUNXRWADU2.0010.05031239.0031) ENDED IN ERROR 0031 t"
"1102","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVLG1 (ZWCDGFACTSIDU.0071.05140600.0008) ENDED IN ERROR 0008 tiludv"
"1103","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.05140600.SB37) ENDED IN ERROR SB37 tiludv"
"1104","F161 Sys. Mgm. EDW","JOB EWCFTPT1 (EWPTOPDANMARKUGE.0003.05160600.0166) ENDED IN ERROR 0166 tiludv"
"1105","F161 Sys. Mgm. EDW","JOB EWCFTPT1 (EWPTOPDANMARKUGE.0003.05160600.0166) ENDED IN ERROR 0166"
"1106","F163 Sys. Mgm. EDW Infrastructure","DB2-Maxlimits ZW.XZWKRV31"
"1107","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDFT01 (ZWCINDEFDEF.0010.05180600.0012) ENDED IN ERROR 0012 tiludv"
"1108","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.05180600.SB37) ENDED IN ERROR SB37 tiludv"
"1109","F161 Sys. Mgm. EDW","JOB EWCST300 (EWPTOPDANMARKUGE.0015.05230600.1008) ENDED IN ERROR 1008 tiludv"
"1110","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVSF1 (ZWCDGFACTSIME.0005.05210700.JCL) ENDED IN ERROR JCL tiludv"
"1111","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVRD1 (ZWCDGFACTSIME.0055.05210700.0013) ENDED IN ERROR 0013 tiludv"
"1112","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVRD2 (ZWCDGFACTSIME.0060.05210700.0002) ENDED IN ERROR 0002 tiludv"
"1113","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVY2K (ZWCDGFACTSIDU.0130.05210700.0012) ENDED IN ERROR 0012 tiludv"
"1114","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVY03 (ZWCDGFACTSIDU.0015.05210700.0126) ENDED IN ERROR 0126 tiludv"
"1115","F163 Sys. Mgm. EDW Infrastructure","JOB DUCDEL6L (DUCDEL6LZPA.0005.05270600.S222) ENDED IN ERROR S222"
"1116","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCETV2F (ZWCULFACTSIZP7.0246.05280600.0012) ENDED IN ERROR 0012 tiludv"
"1117","F161 Sys. Mgm. EDW","JOB EWC73211 (EWC73000ZPANY.0085.05311800.0012) ENDED IN ERROR 0012 tiludv"
"1118","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDFT15 (ZWCINDEFDEF.0020.06010600.JCLI) ENDED IN ERROR JCLI tiludv"
"1119","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFS50 (ZWCDGSASTILG2.0095.06010600.0016) ENDED IN ERROR 0016 tiludv"
"1120","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT6K (ZWCMCTPERSONAL.0055.06010600.0012) ENDED IN ERROR 0012 tiludv"
"1121","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDCSX1 (ZWCULFACTINK.0005.06020600.0012) ENDED IN ERROR 0012 tiludv"
"1122","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDEY42 (ZWPMEDEFFACTZPA.0216.05210600.0012) ENDED IN ERROR 0012 tiludv"
"1123","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDEY42 (ZWPMEDEFFACTZPA.0216.05210600.JCL) ENDED IN ERROR JCL tiludv"
"1124","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSCOR2 (ZWCSCORENFEBO.0010.06010600.1004) ENDED IN ERROR 1004 tiludv"
"1125","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.06010600.0008) ENDED IN ERROR 0008 tiludv"
"1126","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPK2B (ZWCULFAKNPV.0050.06060600.0012) ENDED IN ERROR 0012 tiludv"
"1127","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPK24 (ZWCULFAKNPV.0020.06060600.0012) ENDED IN ERROR 0012 tiludv"
"1128","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVSI3 (ZWCDGFACTSIEX.0015.06040600.0012) ENDED IN ERROR 0012 tiludv"
"1129","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVY11 (ZWCDGFAKORZPA.0106.06040600.0012) ENDED IN ERROR 0012 tiludv"
"1130","F162 Sys. Mgm. Quality Assurance","JOB QWCONLIN (QWPENDTOEND.0100.06060600.JCL) ENDED IN ERROR JCL tiludv"
"1131","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.06040600.SB37) ENDED IN ERROR SB37 tiludv"
"1132","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.06040600.JCL) ENDED IN ERROR JCL tiludv"
"1133","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFRE01 (ZWCDGFACZPA.0122.06040600.SB37) ENDED IN ERROR SB37"
"1134","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEULG1 (ZWPULFAKSIDU.0141.06090600.0008) ENDED IN ERROR 0008 tiludv"
"1135","F162 Sys. Mgm. Quality Assurance","JOB QWCF0002 (QWPF0002ZPAOD.0040.06090600.S322) ENDED IN ERROR S322 tiludv"
"1136","F162 Sys. Mgm. Quality Assurance","JOB QWCQVI15 (EWPSAKVI15.0005.06091800.1020) ENDED IN ERROR 1020 tiludv"
"1137","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWK3K (ZWCFACTCRDRWA.0248.06110600.0012) ENDED IN ERROR 0012 tiludv"
"1138","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWK3K (ZWCFACTCRDRWA.0248.06110600.OJCV) ENDED IN ERROR OJCV tiludv"
"1139","F162 Sys. Mgm. Quality Assurance","JOB QWCF0002 (QWPF0002ZPAOD.0040.06100600.U3E7) ENDED IN ERROR U3E7 tiludv"
"1140","F161 Sys. Mgm. EDW","JOB EWCSKK07 (EWPSAKKK07.0005.06111800.1012) ENDED IN ERROR 1012 tiludv"
"1141","F162 Sys. Mgm. Quality Assurance","JOB QWCQLH03 (EWPSAKLH03.0005.06131800.JCL) ENDED IN ERROR JCL tiludv"
"1142","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSSK29 (ZWPDGSKEMAHIER.0065.06150600.U02E) ENDED IN ERROR U02E tiludv"
"1143","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFTABC (ZWCDGFACZPA.0060.06150600.0012) ENDED IN ERROR 0012 tiludv"
"1144","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.06150600.0013) ENDED IN ERROR 0013 tiludv"
"1145","F161 Sys. Mgm. EDW","JOB EWCRAC17 (EWPSACAC17.0010.06161800.1613) ENDED IN ERROR 1613 tiludv"
"1146","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKY3F (ZWCULFAK1ZPA.0135.06130600.1000) ENDED IN ERROR 1000"
"1147","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFKYPG (ZWCULFAK1ZPA.0210.06130600.JCLI) ENDED IN ERROR JCLI tiludv"
"1148","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKKK3K (ZWPULKREDKUN.0155.06130700.0012) ENDED IN ERROR 0012 tiludv"
"1149","F162 Sys. Mgm. Quality Assurance","JOB QWCQZW06 (EWPSAKZW06.0005.06170800.1020) ENDED IN ERROR 1020 tiludv"
"1150","F163 Sys. Mgm. EDW Infrastructure","PRB0046966: codi sf issue for sampo finance"
"1151","F162 Sys. Mgm. Quality Assurance","JOB QWCQMY03 (EWPSAKMY03.0005.06211800.JCL) ENDED IN ERROR JCL tiludv"
"1152","F162 Sys. Mgm. Quality Assurance","JOB QWCF0355 (QWPFCREDCOCD.0040.06140600.JCL) ENDED IN ERROR JCL tiludv"
"1153","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVD03 (ZWCDGFACTSIDICON.0005.06250600.0012) ENDED IN ERROR 0012 tiludv"
"1154","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.06290600.0013) ENDED IN ERROR 0013 tiludv"
"1155","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFPK2B (ZWCULFAKNPV.0050.07010600.0012) ENDED IN ERROR 0012 tiludv"
"1156","F161 Sys. Mgm. EDW","JOB EGC20106 (EGC20100ZPA.0030.07011800.0012) ENDED IN ERROR 0012 tiludv"
"1157","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07010600.0008) ENDED IN ERROR 0008 tiludv"
"1158","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKOMB1 (ZWCDGKUNDEZPA.0054.07020600.0014) ENDED IN ERROR 0014 tiludv"
"1159","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFCY41 (ZWPDGFTPCORR.0085.07010600.JCL) ENDED IN ERROR JCL tiludv"
"1160","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCREGNR (ZWPULCPSCOST.0005.07041800.1004) ENDED IN ERROR 1004 tiludv"
"1161","F161 Sys. Mgm. EDW","JOB EWCSEW46 (EWPSAKSEW46.0010.07040600.JCLI) ENDED IN ERROR JCLI tiludv"
"1162","F161 Sys. Mgm. EDW","JOB EGC25S24 (RHP82400.0064.07041800.0012) ENDED IN ERROR 0012 tiludv"
"1163","F161 Sys. Mgm. EDW","JOB EGC25S07 (RHP82400.0047.07041800.0012) ENDED IN ERROR 0012 tiludv"
"1164","F161 Sys. Mgm. EDW","JOB ZWCFPK26 (ZWCULFAKNPV.0030.07060600.0012) ENDED IN ERROR 0012 tiludv"
"1165","F161 Sys. Mgm. EDW","JOB ZWCFPK24 (ZWCULFAKNPV.0020.07060600.0012) ENDED IN ERROR 0012 tiludv"
"1166","F162 Sys. Mgm. Quality Assurance","JOB QWCARH04 (QWPCILRH04.0015.07061800.JCL) ENDED IN ERROR JCL tiludv"
"1167","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCFVK26 (ZWCDGFAKORZPA.0154.07090600.0012) ENDED IN ERROR 0012 tiludv"
"1168","F161 Sys. Mgm. EDW","JOB EGD240D2 (EGPKTOSALDOTRUL.0042.07081800.S04E) ENDED IN ERROR S04E"
"1169","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO183 (ZWCULFAKSILOCON.0005.07110600.JCL) ENDED IN ERROR JCL tiludv"
"1170","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCLO182 (ZWCULFAKSILORWA.0005.07110600.U005) ENDED IN ERROR U005 tiludv"
"1171","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKOMB1 (ZWCDGKUNDEZPA.0054.07090600.0014) ENDED IN ERROR 0014 tiludv"
"1172","F161 Sys. Mgm. EDW","DB2-Maxlimits EW00008D.EW00242S - EWWH_TFR_HDL_DG_H - 49 - 3.78 GB."
"1173","F162 Sys. Mgm. Quality Assurance","JOB QWCQK514 (EWPSAKK514.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"1174","F161 Sys. Mgm. EDW","JOB EWCSIK00 (EWPSAKIK00.0010.07151800.1000) ENDED IN ERROR 1000 tiludv"
"1175","F162 Sys. Mgm. Quality Assurance","JOB QWCQKH05 (EWPSAKKH05.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"1176","F162 Sys. Mgm. Quality Assurance","JOB QWCQKH09 (EWPSAKKH09.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"1177","F162 Sys. Mgm. Quality Assurance","JOB QWCQKH10 (EWPSAKKH10.0005.07151800.1020) ENDED IN ERROR 1020 tiludv"
"1178","F162 Sys. Mgm. Quality Assurance","JOB QWCQZK00 (EWPSAKZK00.0010.07161800.1020) ENDED IN ERROR 1020 tiludv"
"1179","F161 Sys. Mgm. EDW","JOB EWCSXO01 (EWPSAKXO01.0010.07151800.1000) ENDED IN ERROR 1000 tiludv"
"1180","F162 Sys. Mgm. Quality Assurance","JOB QWCDFAM1 (QWPFAMREL.0020.07160600.1020) ENDED IN ERROR 1020 tiludv"
"1181","F162 Sys. Mgm. Quality Assurance","JOB QWCDFNPV (QWPDFNPVZPA.0015.07160600.1020) ENDED IN ERROR 1020 tiludv"
"1182","F162 Sys. Mgm. Quality Assurance","JOB QWCDCB04 (QWCFACTCB.0005.07160600.1020) ENDED IN ERROR 1020 tiludv"
"1183","F161 Sys. Mgm. EDW","JOB CMCTB090 (CMCTB090ZPA.0005.07161800.S04E) ENDED IN ERROR S04E"
"1184","F162 Sys. Mgm. Quality Assurance","JOB QWCDFPCO (QWPDGFTPCORR.0005.07180600.1020) ENDED IN ERROR 1020 tiludv"
"1185","F161 Sys. Mgm. EDW","JOB EWCSEW48 (EWPSAKEW48.0015.07010600.1642) ENDED IN ERROR 1642 tiludv"
"1186","F161 Sys. Mgm. EDW","DB2-Maxlimits EW00012D.EW00039S - EWWH_FONDSPTR_H - 16 - 3.74GB - Aug release."
"1187","F161 Sys. Mgm. EDW","JOB DUCUNL1C (DUCUNL1CZPA.0005.07190600.0012) ENDED IN ERROR 0012 tiludv"
"1188","F162 Sys. Mgm. Quality Assurance","JOB QWCQDE12 (EWPSAKDE12.0005.07181800.1020) ENDED IN ERROR 1020 tiludv"
"1189","F161 Sys. Mgm. EDW","JOB EWCSRH11 (EWPSAKRH11.0010.07201800.JCLI) ENDED IN ERROR JCLI tiludv"
"1190","F162 Sys. Mgm. Quality Assurance","JOB QWCRAC50 (EWPSACAC50.0005.07251800.1020) ENDED IN ERROR 1020 tiludv"
"1191","F161 Sys. Mgm. EDW","JOB EWCWHJOR (PRODEKSTRA1.0010.07271018.JCL) ENDED IN ERROR JCL tiludv"
"1192","F161 Sys. Mgm. EDW","JOB EWCSDE18 (EWPSAKDE18.0010.07291800.1008) ENDED IN ERROR 1008 tiludv"
"1193","F161 Sys. Mgm. EDW","JOB EWCRSI09 (EWPSAKSR09.0005.07291800.0008) ENDED IN ERROR 0008 tiludv"
"1194","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKR200 (ZWPULBDOPROACTRL.0003.08010600.0012) ENDED IN ERROR 0012 tiludv"
"1195","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCELNO1 (ZWCULFAKSINOZP7.0005.08010600.0012) ENDED IN ERROR 0012 tiludv"
"1196","F162 Sys. Mgm. Quality Assurance","JOB QWCQDC01 (EWPSAKDC01.0005.08011800.JCL) ENDED IN ERROR JCL tiludv"
"1197","F163 Sys. Mgm. EDW Infrastructure","PROGRAM=QWRAP057,ABENDCODE=AD2R     T"
"1198","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGMI07 (ZWCULGMIBV.0035.08050600.0012) ENDED IN ERROR 0012 tiludv"
"1199","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCGMI09 (ZWCULGMIBV.0045.08050600.0012) ENDED IN ERROR 0012 tiludv"
"1200","F162 Sys. Mgm. Quality Assurance","JOB QWCF0007 (QWPENDTOEND.0025.08090600.U3E6) ENDED IN ERROR U3E6 tiludv"
"1201","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFTW1 (ZWCDGRETFACILDIV.0055.08130600.0012) ENDED IN ERROR 0012 tiludv"
"1202","F163 Sys. Mgm. EDW Infrastructure","PROGRAM=QWRAP057,ABENDCODE=AKC3     T"
"1203","F161 Sys. Mgm. EDW","JOB EWCSI318 (EWPSAKI318.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"1204","F161 Sys. Mgm. EDW","JOB EWCSI316 (EWPSAKI316.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"1205","F161 Sys. Mgm. EDW","JOB EWCSI310 (EWPSAKSI310.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"1206","F161 Sys. Mgm. EDW","JOB EWCSI315 (EWPSAKI315.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"1207","F161 Sys. Mgm. EDW","JOB EWCSI317 (EWPSAKI317.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"1208","F161 Sys. Mgm. EDW","JOB EWCSI312 (EWPSAKI312.0010.08181800.1008) ENDED IN ERROR 1008 tiludv"
"1209","F161 Sys. Mgm. EDW","JOB BYC80651 (BYPBYC80651.0005.08190829.S04E) ENDED IN ERROR S04E tiludv"
"1210","F161 Sys. Mgm. EDW","JOB EWCSLL01 (EWPSAKLL01.0005.08221800.JCL) ENDED IN ERROR JCL tiludv"
"1211","F161 Sys. Mgm. EDW","JOB EWCRLL02 (EWPSAKLL02.0005.08221800.JCL) ENDED IN ERROR JCL tiludv"
"1212","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFS50 (ZWCDGSASTILG2.0095.08240600.0016) ENDED IN ERROR 0016 tiludv"
"1213","F162 Sys. Mgm. Quality Assurance","PROGRAM=QWADM080,ABENDCODE=AKC3     T"
"1214","F161 Sys. Mgm. EDW","JOB EWCSI302 (EWPSAKSI302.0010.08251800.1008) ENDED IN ERROR 1008 tiludv"
"1215","F161 Sys. Mgm. EDW","JOB EWCSOI06 (EWPSAKOI06.0010.08260000.U0A0) ENDED IN ERROR U0A0 tiludv"
"1216","F161 Sys. Mgm. EDW","JOB EWCSOI04 (EWPSAKOI04.0010.08290000.U02E) ENDED IN ERROR U02E tiludv"
"1217","F161 Sys. Mgm. EDW","JOB EWCSOI02 (EWPSAKOI02.0010.08260000.U0A0) ENDED IN ERROR U0A0 tiludv"
"1218","F161 Sys. Mgm. EDW","JOB EWCSOI04 (EWPSAKOI04.0010.08290000.U02E) ENDED IN ERROR U02E tiludv"
"1219","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFTW1 (ZWCDGRETFACILDIV.0055.09010600.0012) ENDED IN ERROR 0012 tiludv"
"1220","F161 Sys. Mgm. EDW","JOB EWCSOI04 (EWPSAKOI04.0010.08300000.U02E) ENDED IN ERROR U02E tiludv"
"1221","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.09010600.0013) ENDED IN ERROR 0013 tiludv"
"1222","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCDCSX1 (ZWCULFACTINK.0005.09020600.0012) ENDED IN ERROR 0012 tiludv"
"1223","F161 Sys. Mgm. EDW","JOB EWCSVE03 (EWPSAKVE03.0010.09021800.JCL) ENDED IN ERROR JCL tiludv"
"1224","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRW45S (ZWPADHOCNONCM.0095.09050700.U3E7) ENDED IN ERROR U3E7 tiludv"
"1225","F162 Sys. Mgm. Quality Assurance","JOB QWCF0002 (QWPF0002ZPAOD.0040.09010600.S2F3) ENDED IN ERROR S2F3 tiludv"
"1226","F161 Sys. Mgm. EDW","JOB EWCSOZ05 (EWPSAKOZALL.0060.09070600.JCL) ENDED IN ERROR JCL tiludv"
"1227","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFS50 (ZWCDGSASTILG2.0095.09070600.0016) ENDED IN ERROR 0016 tiludv"
"1228","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRFS50 (ZWCDGSASTILG2.0095.09070600.JCL) ENDED IN ERROR JCL tiludv"
"1229","F162 Sys. Mgm. Quality Assurance","JOB QWCFKRSK (QWPFKRSK.0010.09100600.U3E7) ENDED IN ERROR U3E7 tiludv"
"1230","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT85 (ZWCMCTREALESTATE.0030.09100600.1000) ENDED IN ERROR 1000 tiludv"
"1231","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT82 (ZWCMCTREALESTATE.0015.09170600.1000) ENDED IN ERROR 1000 tiludv"
"1232","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCEVY3K (ZWCDGFACTSIDU.0135.09170600.0012) ENDED IN ERROR 0012 tiludv"
"1233","F161 Sys. Mgm. EDW","JOB EWC5F109 (EWC1F100ZPA.0114.09191800.0012) ENDED IN ERROR 0012 tiludv"
"1234","F161 Sys. Mgm. EDW","JOB EPDEPN46 (EPDEPN46ZPA.0005.09181800.JCLI) ENDED IN ERROR JCLI tiludv"
"1235","F161 Sys. Mgm. EDW","JOB BYC80652 (PRODEKSTRA1.0010.09201311.0008) ENDED IN ERROR 0008 tiludv"
"1236","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCMCT84 (ZWCMCTREALESTATE.0025.09240600.1000) ENDED IN ERROR 1000 tiludv"
"1237","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWP31 (ZWCDGFACTCRDV2.0150.09240600.0002) ENDED IN ERROR 0002 tiludv"
"1238","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWM2I (ZWCDGFACTCRDRWA.0110.09240600.0012) ENDED IN ERROR 0012 tiludv"
"1239","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWA44 (ZWCDGFACTCRDRWA.0254.09240600.0012) ENDED IN ERROR 0012 tiludv"
"1240","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWYCL (ZWCDGFACTCRDRWA.0240.09240600.0002) ENDED IN ERROR 0002 tiludv"
"1241","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCKSDU1 (ZWCDGKUNDEZPA.0130.09280600.0013) ENDED IN ERROR 0013 tiludv"
"1242","F161 Sys. Mgm. EDW","JOB EWCSKT15 (EWPSAKKT15.0010.09300600.JCL) ENDED IN ERROR JCL tiludv"
"1243","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCRWM2T (ZWCFACTCRDRWA.0180.10030600.0012) ENDED IN ERROR 0012"
"1244","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCWWM2I (ZWCDGFACTCRDRWA.0110.10010600.0012) ENDED IN ERROR 0012 tiludv"
"1245","F161 Sys. Mgm. EDW","JOB EWCSDW18 (EWPSAKDW18.0005.10031800.SB37) ENDED IN ERROR SB37 tiludv"
"1246","F161 Sys. Mgm. EDW","DB2-Maxlimits RS00002D.RS00021S - KTO_KRS_SALDO_2 - 34 - 3.65GB"
"1247","F162 Sys. Mgm. Quality Assurance","JOB EWCSZW05 (EWPSAKZW05.0010.10040800.1706) ENDED IN ERROR 1706 tiludv"
"1248","F162 Sys. Mgm. Quality Assurance","JOB QWCDCM03 (QWPENDTOEND.0075.10030600.1020) ENDED IN ERROR 1020 tiludv"
"1249","F161 Sys. Mgm. EDW","JOB EGD250LO (RHP72700.0080.10061800.S04E) ENDED IN ERROR S04E tiludv"
"1250","F163 Sys. Mgm. EDW Infrastructure","JOB ZWCSIKRT (ZWCDGSHEDZPA.0186.10080600.0012) ENDED IN ERROR 0012 tiludv"
